Sha,ParentSha,Parent2Sha,IsMerge,IsBugfix,BugfixProbability,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines
7e9e4687284786ae241b2e8c8457a02686e639e9,2983312386878b0047a9be64e3b12c05e82c7932,,False,True,0.9993825,81,10/15/2018 14:40:02,30,10/15/2018 14:40:02,Fix spelling (#1258),1,1,1,0,0,988,0,1,1
bee7f171941007b29671b5435ad135608fcda930,7e9e4687284786ae241b2e8c8457a02686e639e9,,False,False,0.0023147848,4,10/15/2018 19:31:15,7,10/15/2018 19:31:15,Refactor CpuMathUtils (#1229),1,17,17,0,0,11953,-416,408,824
8e77d0f0ce74cdb8b10fa545830972a4525d5dab,bee7f171941007b29671b5435ad135608fcda930,,False,False,0.0144419875,53,10/16/2018 01:40:56,7,10/16/2018 01:40:56,Converted Schema to a class (#1167),1,151,149,1,1,89239,206,1447,1241
8b19930c3413b578b1b9603633f0e9ec30cd8acd,8e77d0f0ce74cdb8b10fa545830972a4525d5dab,,False,False,0.0721744,43,10/16/2018 05:41:55,7,10/16/2018 05:41:55,updating with the info for 0.0.0.7 (#1261),1,3,3,0,0,70,-41,17,58
7d9660a3e3881e444f7a4212b175856aaa9bdbe0,8b19930c3413b578b1b9603633f0e9ec30cd8acd,,False,False,0.17041026,19,10/16/2018 19:01:38,7,10/16/2018 19:01:38,Common Implemenatation for MatMul and MatMulTran for both aligned and unaligned arrays (#1218),1,16,16,0,0,14948,499,1221,722
a44e131b8010024d024197db4cc22a546c554fdf,7d9660a3e3881e444f7a4212b175856aaa9bdbe0,,False,False,0.012952208,82,10/17/2018 17:14:22,30,10/17/2018 17:14:22,Updated ModelHeader.cs (#1277),1,1,1,0,0,648,0,4,4
c6d4e62c09aab67df266647ba7786d50f7c232e1,a44e131b8010024d024197db4cc22a546c554fdf,,False,False,0.024551405,62,10/18/2018 16:52:03,7,10/18/2018 16:52:03,Optimize tensor copy (#1275),1,1,1,0,0,405,-3,1,4
9157ceacffe0106c01580d6b7aa79ce918048434,c6d4e62c09aab67df266647ba7786d50f7c232e1,,False,False,3.644905E-05,53,10/18/2018 17:12:19,7,10/18/2018 17:12:19,ML Context to create them all (#1252),1,56,39,17,0,13360,891,1647,756
14dadfe69f689b0e03f97843f8065c9a6c8f0d1d,9157ceacffe0106c01580d6b7aa79ce918048434,,False,False,0.16052082,4,10/18/2018 20:41:44,7,10/18/2018 20:41:44,Loading old model files is broken. (#1290),1,4,3,1,0,783,70,82,12
a285f8d5db15cd8bf77f3c03763bce16642f902b,14dadfe69f689b0e03f97843f8065c9a6c8f0d1d,,False,False,0.007127291,26,10/18/2018 21:14:27,7,10/18/2018 21:14:27,Convert TextNormalizer to estimator (#1276),1,20,18,2,0,28904,158,761,603
dc1d8c3a08de94fcfe60115f7553216d3461f4ea,a285f8d5db15cd8bf77f3c03763bce16642f902b,,False,True,0.9400616,47,10/19/2018 18:06:07,7,10/19/2018 18:06:07,"ML.NET supports x64 bits, not any 64 bits (#1291)",1,1,1,0,0,112,0,1,1
e27b316ae1f96ba7b5a55f34c7f5cebfbd1d2bf7,dc1d8c3a08de94fcfe60115f7553216d3461f4ea,,False,True,0.9897096,83,10/19/2018 18:47:29,43,10/19/2018 18:47:29,Fix the formatting of the XML documentation for the OnnxConverter (#1311),1,1,1,0,0,85,9,38,29
970f401482b2eb2b399766cf10fc418885096440,e27b316ae1f96ba7b5a55f34c7f5cebfbd1d2bf7,,False,False,0.37017474,43,10/19/2018 21:04:02,7,10/19/2018 21:04:02,"Extension on IDataReader<IMultiStreamSource>, and DataReader<IMultiStreamSource, TShape> to read from one or several file paths, rather than requiring constructing an IMultiStreamSource (#1281)",1,31,30,1,0,6352,112,198,86
b9cb0c3e1000ad509815a05a9c7dca26f910d77a,970f401482b2eb2b399766cf10fc418885096440,,False,False,0.025352318,53,10/19/2018 21:04:27,10,10/19/2018 21:04:27,PredictionFunction doesn't reuse output (#1293),1,2,2,0,0,361,28,35,7
06b5ea6252e2c2766045d5f1436c55c1ccd8929d,b9cb0c3e1000ad509815a05a9c7dca26f910d77a,,False,False,0.1850069,77,10/19/2018 22:36:41,73,10/19/2018 22:36:41,Use FMA instruction in CpuMath for .NET Core 3 (#1292),1,2,2,0,0,1935,8,62,54
06179b8aba97693508ecbc0f1ad0e8c3796976e4,06b5ea6252e2c2766045d5f1436c55c1ccd8929d,,False,False,0.0051416447,60,10/20/2018 00:31:17,7,10/20/2018 00:31:17,Conversion of NAIndicatorTransform to estimator with related pigstensions (#1217),1,11,8,3,0,2438,454,714,260
9a33cd4d278e346b92a45885fdd2a37033d83128,06179b8aba97693508ecbc0f1ad0e8c3796976e4,,False,False,0.0008396111,72,10/20/2018 00:54:27,7,10/20/2018 00:54:27,"Replace DropColumns,KeepColumns and ChooseColumns with SelectColumns (#1269)",1,17,11,6,0,54171,926,1076,150
dddb5c134771a85132f919cd1cf32a9ff8836e10,9a33cd4d278e346b92a45885fdd2a37033d83128,,False,True,0.9999322,22,10/20/2018 03:16:24,7,10/20/2018 03:16:24,"Fix ResultProcessor bug, LogisticRegression bug and missing value conversion bug (#1236)",1,84,20,64,0,73581,56288,56347,59
d0faacae0e1f7ab3500ea1186ea502b0e0b3e0ae,dddb5c134771a85132f919cd1cf32a9ff8836e10,,False,True,0.9989233,25,10/20/2018 20:06:00,7,10/20/2018 20:06:00,fix conditional in get dependency loop. (#1324),1,1,1,0,0,111,0,1,1
b29e52425dc4997c535bd42b20e5dd1ad4def613,d0faacae0e1f7ab3500ea1186ea502b0e0b3e0ae,,False,True,0.99999434,22,10/21/2018 04:19:46,7,10/21/2018 04:19:46,Fix merge break (#1327),1,2,2,0,0,808,0,6,6
2d306ba1f7a7e8f4625e336c4c05212fca5de406,b29e52425dc4997c535bd42b20e5dd1ad4def613,,False,False,0.042185225,62,10/22/2018 09:29:01,7,10/22/2018 09:29:01,Add GC.KeepAlive() for tensor variables (#1310),1,1,1,0,0,409,4,4,0
6b700ff473a5cd3ddd65c92b36f5c716d73032a0,2d306ba1f7a7e8f4625e336c4c05212fca5de406,,False,False,0.013035211,15,10/22/2018 17:04:20,7,10/22/2018 17:04:20,Hash estimator/transformer applicable to all numerics and bool (#1303),1,3,2,1,0,1742,252,723,471
9a47f1acc5e7b1aeab26f622685231fc8730db90,6b700ff473a5cd3ddd65c92b36f5c716d73032a0,,False,False,0.0041510034,26,10/23/2018 03:49:16,7,10/23/2018 03:49:16,Convert WordTokenize to estimator (#1285),1,13,12,1,0,24679,76,649,573
586533cb80d7e0ea18c02f2e510e1a5cc0e27f41,9a47f1acc5e7b1aeab26f622685231fc8730db90,,False,False,0.009233994,26,10/23/2018 05:24:51,7,10/23/2018 05:24:51,Convert CharTokenize to estimator (#1294),1,8,7,1,0,3218,120,465,345
53cdb20358e7ae98cdaf6de198e35f48fbdac269,586533cb80d7e0ea18c02f2e510e1a5cc0e27f41,,False,False,0.08617725,84,10/23/2018 09:10:29,30,10/23/2018 09:10:29,Added Documentation snippets for regressor trainers (#1266),1,5,5,0,0,804,132,137,5
1dff4c27e3937031d07a7d2f093d8aebd5ff4128,53cdb20358e7ae98cdaf6de198e35f48fbdac269,,False,False,0.26731986,22,10/23/2018 18:36:17,7,10/23/2018 18:36:17,"Change IModelCombiner to not be generic, and add unit tests (#1305)",1,6,6,0,0,2744,256,324,68
e4aa5ae66abe213e451c86eba10184d049bb4a8e,1dff4c27e3937031d07a7d2f093d8aebd5ff4128,,False,True,0.99995446,22,10/23/2018 18:37:21,7,10/23/2018 18:37:21,Fix bug in InternalSchemaDefinition and add unit tests (#1299),1,2,1,1,0,579,280,281,1
63a74bbb81753a2a6c0d73acc83fbbdd886f1a28,e4aa5ae66abe213e451c86eba10184d049bb4a8e,,False,True,0.9999796,61,10/23/2018 20:45:37,26,10/23/2018 20:45:37,Fix spelling errors (#1341),1,4,4,0,0,3427,0,7,7
d63e21ea1e3f6b950a48deb36045747d67dd02fa,63a74bbb81753a2a6c0d73acc83fbbdd886f1a28,,False,True,0.99632204,22,10/24/2018 15:07:01,7,10/24/2018 15:07:01,Fix loading of old ConcatTransform models (#1301),1,3,3,0,0,1060,26,29,3
ca334bf0f8e59c57c696bf607aa4b4dadd510d01,d63e21ea1e3f6b950a48deb36045747d67dd02fa,,False,False,0.0032824243,22,10/24/2018 18:22:25,7,10/24/2018 18:22:25,Add support for resetting progress channels (#1350),1,18,6,12,0,8861,2476,2496,20
69a549e5119a63c1740cdf2526098337b42a76f5,ca334bf0f8e59c57c696bf607aa4b4dadd510d01,,False,False,0.17914364,43,10/24/2018 18:30:39,7,10/24/2018 18:30:39,Moving FastTree from Runtime to Trainers.  (#1347),1,109,109,0,0,43037,41,246,205
00021b69f3ab56ee6c78d86aca5728ec971181b8,69a549e5119a63c1740cdf2526098337b42a76f5,,False,False,0.008710536,85,10/24/2018 19:28:18,26,10/24/2018 19:28:18,Delete EnableDefaultCompileItems conditions (#1353),1,1,1,0,0,16,-83,0,83
263a67b94a0747463d3002d0007dbac5257dd58c,00021b69f3ab56ee6c78d86aca5728ec971181b8,,False,False,0.00027731643,19,10/24/2018 21:14:41,7,10/24/2018 21:14:41,Same implementation for Sparse Multiplication for aligned and unaligned arrays (#1274),1,14,12,0,2,7187,-5370,543,5913
76d12035a22f73f4f9d1405debaa865ec9225e58,263a67b94a0747463d3002d0007dbac5257dd58c,,False,False,0.25139076,73,10/25/2018 14:06:38,7,10/25/2018 14:06:38,"Improvements to the ""Sum"" SIMD algorithm (#1112)",1,12,12,0,0,8723,238,297,59
a44386dbb1c889549f66cea4d23efad645b39aa5,76d12035a22f73f4f9d1405debaa865ec9225e58,,False,True,0.78360915,22,10/25/2018 15:02:02,7,10/25/2018 15:02:02,CountFeatureSelection transform doesn't work with text (#1365),1,4,2,2,0,1774,811,816,5
b056d08b8b63323a964914f762aa05ab1e6b06e6,a44386dbb1c889549f66cea4d23efad645b39aa5,,False,False,0.22473074,65,10/25/2018 16:17:38,7,10/25/2018 16:17:38,Convert PcaTransform to Estimator API (#1333),1,5,4,0,1,1879,137,457,320
64f68daa0d69a7d95c2ccb9cd6a79a2d9e3bcc1b,b056d08b8b63323a964914f762aa05ab1e6b06e6,,False,False,0.041231018,61,10/25/2018 16:44:03,53,10/25/2018 16:44:03,MLContext static extension for reader (#1355),1,4,3,1,0,1830,51,71,20
0cdde0f6f8b83bb0500a7295cc6b3d7eb56abf9e,64f68daa0d69a7d95c2ccb9cd6a79a2d9e3bcc1b,,False,False,0.042403404,67,10/25/2018 17:07:18,7,10/25/2018 17:07:18,Export WordEmbeddingsTransform to ONNX (#1249),1,6,3,3,0,3097,1420,1426,6
818723e7ed8f12f48a43f2d19e58b699c95626c2,0cdde0f6f8b83bb0500a7295cc6b3d7eb56abf9e,,False,True,0.99999094,86,10/25/2018 18:04:16,26,10/25/2018 18:04:16,Bug in check for existence of Group field #1372 (#1377),2,1,1,0,0,912,0,1,1
36ab3335930ce67b3fa9bbb881f4689bf2178a50,818723e7ed8f12f48a43f2d19e58b699c95626c2,,False,False,0.0062503573,43,10/25/2018 18:46:43,7,10/25/2018 18:46:43,sample for dynamic SDCA binary (#1361),1,6,5,1,0,535,92,108,16
c726f7f7dd8bdea96628bef1c8f9354c27836e61,36ab3335930ce67b3fa9bbb881f4689bf2178a50,,False,False,0.3338023,5,10/25/2018 19:09:15,7,10/25/2018 19:09:15,Turned TensorFlowEstimator into non-trivial estimator and removed shuffling as part of TensorFlowTransform. (#1208),1,4,4,0,0,52654,78,184,106
106a84cf2dc94b13f39d6f19da9f77c034e74d77,c726f7f7dd8bdea96628bef1c8f9354c27836e61,,False,False,0.10750178,60,10/25/2018 19:56:22,7,10/25/2018 19:56:22,Introducing official x86 CI build (#1306),1,2,2,0,0,281,52,57,5
d262171c827b70afb616cbe9397e372ee386c6c9,106a84cf2dc94b13f39d6f19da9f77c034e74d77,,False,False,0.3782588,87,10/25/2018 20:51:15,4,10/25/2018 20:51:15,Add System.Memory as dependency in ML.CpuMath.nupkgproj file (#1368),1,1,1,0,0,17,-1,2,3
b88aabaa14ea4a3174ce61c3c9868d5db687934a,d262171c827b70afb616cbe9397e372ee386c6c9,,False,False,0.051707298,43,10/25/2018 21:12:50,7,10/25/2018 21:12:50,Adding extensions for Hal learners. More namespace re-ogr. (#1370),1,73,72,1,0,24702,61,255,194
9b5e52beeee8af482ae3330c4d3ba3d32472aa38,b88aabaa14ea4a3174ce61c3c9868d5db687934a,,False,False,0.03483924,19,10/25/2018 23:37:46,7,10/25/2018 23:37:46,-0 parsing corrected and digitsofPrecision added (#1320),1,6,6,0,0,8751,2,26,24
dd1842919aa1137f827b57206f0de4030e4ce09f,9b5e52beeee8af482ae3330c4d3ba3d32472aa38,,False,False,0.28533426,26,10/26/2018 02:51:35,7,10/26/2018 02:51:35,move regex to right place to reduce test time (#1388),1,1,1,0,0,816,1,8,7
b791d6678719b48bd558545a015305178fc9959d,dd1842919aa1137f827b57206f0de4030e4ce09f,,False,True,0.99997926,19,10/26/2018 03:12:08,7,10/26/2018 03:12:08,Bug Fixes on some paths of the native side (#1343),1,3,3,0,0,5025,103,199,96
eae76959e6714af44caa212e102a5f06f0110e72,b791d6678719b48bd558545a015305178fc9959d,,False,False,0.046888825,66,10/26/2018 05:48:11,7,10/26/2018 05:48:11,Making MF to be a part of ML.NET (#1263),1,24,8,16,0,4007,2309,2313,4
e406d0c21130231563633d8d06bef8c0276162b7,eae76959e6714af44caa212e102a5f06f0110e72,,False,False,0.15958649,60,10/26/2018 06:02:32,7,10/26/2018 06:02:32,Kill all dotnet processes after build (#1390),1,1,1,0,0,31,3,3,0
2f731fd895f6b6317878223a828ab0c7f5560a7e,e406d0c21130231563633d8d06bef8c0276162b7,,False,True,0.98942226,81,10/26/2018 06:40:03,10,10/26/2018 06:40:03," Insert missing closing-code-block tag (markdown) in CookBook (#1378)",1,1,1,0,0,997,1,1,0
67360d9d4e2e0c78e1f2fd1e34c449e68afc98be,2f731fd895f6b6317878223a828ab0c7f5560a7e,,False,True,0.92143303,10,10/26/2018 06:52:07,7,10/26/2018 06:52:07,Fixing minor typo,0,1,1,0,0,153,0,1,1
216f6727113eb41880417b391be9b382f33233c2,67360d9d4e2e0c78e1f2fd1e34c449e68afc98be,,False,False,0.084275365,60,10/26/2018 16:32:54,7,10/26/2018 16:32:54,Introducing PR verification x86 CI build (#1309),1,9,9,0,0,2377,25,32,7
369bcbbf55ce0c78e9e188434dc235a5dd6233e6,216f6727113eb41880417b391be9b382f33233c2,,False,True,0.92304426,88,10/26/2018 16:37:50,26,10/26/2018 16:37:50,"[Fixes] #1078: ML.Ensemble assembly is not part of any NuGet, hence, removed it (#1381)",2,1,1,0,0,16,0,1,1
dd1a92223c50bde8f659f95df0fab6eaaa482234,369bcbbf55ce0c78e9e188434dc235a5dd6233e6,,False,False,0.018082721,10,10/26/2018 21:16:09,7,10/26/2018 21:16:09,Minor update of Readme,0,1,1,0,0,112,0,1,1
0f793fe0890580b4b48f3769681372e17cb13cf5,dd1a92223c50bde8f659f95df0fab6eaaa482234,,False,False,0.1096209,89,10/27/2018 04:55:03,43,10/27/2018 04:55:03,Correct Git clone command for Linux building (#1400),1,1,1,0,0,52,0,1,1
5123aeedb91a435236e8b94ba0f17a6d15a20db5,0f793fe0890580b4b48f3769681372e17cb13cf5,,False,False,0.06511096,43,10/27/2018 06:00:09,7,10/27/2018 06:00:09,Trainer estimator cleanup for FastTrees and LightGBM (#1352),1,35,35,0,0,19367,354,750,396
422eaf105e1c1e7956ee52aeff518e2be642a4df,5123aeedb91a435236e8b94ba0f17a6d15a20db5,,False,False,0.03695206,89,10/29/2018 17:09:00,8,10/29/2018 17:09:00,Add Git submodule init to Windows build instructions (#1412),1,1,1,0,0,80,2,2,0
9c421cb32d3eac9a2d3528e1463417d1a75dcceb,422eaf105e1c1e7956ee52aeff518e2be642a4df,,False,False,0.051822662,90,10/29/2018 17:11:43,8,10/29/2018 17:11:43,Corrected typo (mainly it's -> its) (#1427),1,6,6,0,0,5397,0,6,6
4b83195b2b404ab0ea8fa9d7db67c250be26411a,9c421cb32d3eac9a2d3528e1463417d1a75dcceb,,False,False,0.05759478,61,10/29/2018 17:34:09,53,10/29/2018 17:34:09,PipeBase<TMessage> implement the Dispose Pattern (#1418),1,3,3,0,0,1322,14,25,11
ef2bade365a90d926a944ebfc424b8a84374921c,4b83195b2b404ab0ea8fa9d7db67c250be26411a,,False,False,0.1697891,4,10/29/2018 17:37:45,53,10/29/2018 17:37:45,Rename RefPredicate to InPredicate and change ref to in. (#1405),1,21,21,0,0,18547,0,194,194
9e4163b157f1945118bbd5866952dc12650cff0f,ef2bade365a90d926a944ebfc424b8a84374921c,,False,True,0.9999706,22,10/29/2018 21:44:52,7,10/29/2018 21:44:52,Fix metadata bug in multi output regression (#1430),1,1,1,0,0,806,0,1,1
1dbc99a7d6ef40a50442da96d17877118e419f6a,9e4163b157f1945118bbd5866952dc12650cff0f,,False,False,0.018693507,10,10/29/2018 22:39:49,7,10/29/2018 22:39:49,minor update to Readme.md,0,1,1,0,0,112,0,1,1
22f57f4c8c084ded2f12b48770f985650ca7c114,1dbc99a7d6ef40a50442da96d17877118e419f6a,,False,True,0.99999994,22,10/30/2018 00:37:10,30,10/30/2018 00:37:10,Fix WordTokenize bug (#1433),1,5,3,2,0,1374,165,166,1
b495a037752b42c0716c861976deb7f87fce61e8,22f57f4c8c084ded2f12b48770f985650ca7c114,,False,False,0.012885358,66,10/30/2018 00:50:23,7,10/30/2018 00:50:23,Enable statically-typed matrix factorization (#1407),1,8,7,1,0,3355,308,355,47
b8267ddb43bb5a66dab87e2756d76efff2c35988,b495a037752b42c0716c861976deb7f87fce61e8,,False,False,0.15489629,60,10/30/2018 05:11:12,10,10/30/2018 05:11:12,Moves dotnet-server shutdown to official build yml file (#1432),1,4,4,0,0,1453,9,29,20
453eb57f0cd94d6412b1f8dee76c00c686e2e06e,b8267ddb43bb5a66dab87e2756d76efff2c35988,,False,False,0.06955159,43,10/30/2018 16:38:14,7,10/30/2018 16:38:14,Renaming some transforms to follow the estimator naming convention. (#1328),1,157,157,0,0,97780,148,926,778
a55b2a6ba96c6caba414ecb6d229e81509cce581,453eb57f0cd94d6412b1f8dee76c00c686e2e06e,,False,True,0.99999994,22,10/30/2018 17:09:05,7,10/30/2018 17:09:05,Fix bug (#1437),1,1,1,0,0,1036,0,1,1
f8ef7e2a8fc11040066b2660ed2d9453cf8d70e0,a55b2a6ba96c6caba414ecb6d229e81509cce581,,False,False,0.0007843565,22,10/30/2018 17:52:22,7,10/30/2018 17:52:22,Change TryParse* methods to return false instead of throw. (#1385),1,32,28,4,0,11020,865,3209,2344
c903a536fb1ecff63f4a88b0997c9452e16010b4,f8ef7e2a8fc11040066b2660ed2d9453cf8d70e0,,False,True,0.7963699,43,10/30/2018 19:59:03,7,10/30/2018 19:59:03,Adding transform extensions (#1448),1,4,1,3,0,1370,121,123,2
1bcb79d8d74a0f3355abac01a02e1a3410262cae,c903a536fb1ecff63f4a88b0997c9452e16010b4,,False,False,0.0015330133,43,10/30/2018 20:06:27,7,10/30/2018 20:06:27,Transforms components docs (#1321),1,23,12,10,1,2875,1212,1428,216
c2b5e76c699b740e874a9db218828296a23b2ad8,1bcb79d8d74a0f3355abac01a02e1a3410262cae,,False,False,0.23703046,72,10/30/2018 21:29:42,7,10/30/2018 21:29:42,Replaces ChooseColumnsTransform and DropColumnsTransform with SelectColumnsTransform (#1371),1,46,44,0,2,68699,-955,514,1469
e4c2fa0900dd96fa91bf485e2c95c14f77aff03f,c2b5e76c699b740e874a9db218828296a23b2ad8,,False,False,0.04097434,43,10/30/2018 22:34:13,7,10/30/2018 22:34:13,more namespace move for transforms  (#1457),1,16,16,0,0,10677,13,48,35
0b175bae3957d6e9f763f4f4b18e578ace7a5a85,e4c2fa0900dd96fa91bf485e2c95c14f77aff03f,,False,False,0.4919287,91,10/30/2018 23:32:14,26,10/30/2018 23:32:14,"Improved existing Append summaries, clarifying that a new object is created (#1428)",1,2,2,0,0,194,0,6,6
696d511c73acabb46b66a1e3bd6409b2c74be61a,0b175bae3957d6e9f763f4f4b18e578ace7a5a85,,False,False,0.076484375,15,10/31/2018 01:56:50,7,10/31/2018 01:56:50,Enhancements to online linear trainers to make them stateless. (#1455),1,13,13,0,0,3360,-56,631,687
7e5ee22c30d1184afa93a77a34de1aa7bb1e909b,696d511c73acabb46b66a1e3bd6409b2c74be61a,,False,False,0.17304918,43,10/31/2018 04:13:07,7,10/31/2018 04:13:07,Last namespace re-org (#1458),1,22,22,0,0,11472,-2,79,81
c8a0c677227e406d38b01c0a71a416763e794882,7e5ee22c30d1184afa93a77a34de1aa7bb1e909b,,False,False,0.10544941,26,10/31/2018 04:52:36,7,10/31/2018 04:52:36,Convert to estimator (#1439),1,29,20,5,4,37850,-2267,1187,3454
a039462dcbbaecbe00f472711a3cbac3cd5d58cf,c8a0c677227e406d38b01c0a71a416763e794882,,False,True,1,53,10/31/2018 17:14:52,7,10/31/2018 17:14:52,Custom mapping transformer (#1406),1,45,24,3,18,9295,-1400,524,1924
1391107405bef8feb12cccd9f5883892eb61f449,a039462dcbbaecbe00f472711a3cbac3cd5d58cf,,False,False,0.031185215,40,10/31/2018 17:45:14,10,10/31/2018 17:45:14,Estimators for Timeseries SSA / IID ChangepointDetection and SpikeDetection transforms (#1254),1,16,14,2,0,4409,1024,1204,180
9d33efeed68e82ec67508117d239dfcdfa8121d9,1391107405bef8feb12cccd9f5883892eb61f449,,False,True,0.9979854,43,10/31/2018 18:05:09,7,10/31/2018 18:05:09,Adding transform extensions (#1460),1,57,52,3,2,42767,368,633,265
a26eca7e9dbec1cb8311db2e8dac7fc11bbf54ea,9d33efeed68e82ec67508117d239dfcdfa8121d9,,False,True,0.9992861,66,10/31/2018 18:50:01,7,10/31/2018 18:50:01,Fix unassigned public field (#1467),1,2,2,0,0,711,13,13,0
23d6081e3c63d9d980f06b13055794a65f939acd,a26eca7e9dbec1cb8311db2e8dac7fc11bbf54ea,,False,False,0.08620067,10,10/31/2018 20:19:37,4,10/31/2018 20:19:37,Bump master to 0.8 (#1470),1,1,1,0,0,8,0,1,1
2d2ed27747ae7bd89723f53811fa6b12f1b28816,23d6081e3c63d9d980f06b13055794a65f939acd,,False,True,0.81462693,4,10/31/2018 20:20:31,7,10/31/2018 20:20:31,Mark VBuffer readonly and convert usages to use 'in' instead of 'ref` (#1454),1,97,97,0,0,65844,-10,750,760
273e36cbed0d9dd201c00114e1040c1860330cc1,2d2ed27747ae7bd89723f53811fa6b12f1b28816,,False,False,0.013433259,66,10/31/2018 21:08:29,7,10/31/2018 21:08:29,Add doc for MF (#1450),1,4,3,1,0,758,198,200,2
71c9ff3969795f8caac8638498ef8b2c3a893a75,273e36cbed0d9dd201c00114e1040c1860330cc1,,False,False,0.102482505,42,10/31/2018 23:40:33,10,10/31/2018 23:40:33,Update loops in CpuMath to be more efficient (#1177),1,2,2,0,0,3690,6,12,6
a8bc26820c2b33f2010b39d5dff4f9d69f9922b2,71c9ff3969795f8caac8638498ef8b2c3a893a75,,False,False,0.09440819,4,11/01/2018 01:09:34,15,11/01/2018 01:09:34,Convert ValueMapper to use 'in' parameters (#1475),1,51,51,0,0,42816,0,321,321
7fb76b026d0035d6da4d0b46bd3f2a6e3c0ce3f1,a8bc26820c2b33f2010b39d5dff4f9d69f9922b2,,False,False,0.05064595,43,11/01/2018 06:09:14,7,11/01/2018 06:09:14,namespace moves for more transforms (#1453),1,20,20,0,0,12235,1,47,46
d68388a1c9994a5b429b194b64b2b0782834cb78,7fb76b026d0035d6da4d0b46bd3f2a6e3c0ce3f1,,False,False,0.008836891,43,11/01/2018 19:32:59,7,11/01/2018 19:32:59,Adding another handful transform's extensions (#1494),1,7,3,4,0,430,182,196,14
d5378cb9f35a99989e3dd76c2bf81a0392be867a,d68388a1c9994a5b429b194b64b2b0782834cb78,,False,True,0.9999972,22,11/02/2018 15:23:01,7,11/02/2018 15:23:01,Fix TermLookup bug and enable two unit tests (#1461),1,4,4,0,0,5137,6,44,38
850f91c2e67679a825b49d3eefd96dea2cc2c153,d5378cb9f35a99989e3dd76c2bf81a0392be867a,,False,True,0.82479453,4,11/02/2018 18:55:08,7,11/02/2018 18:55:08,Mark UInt128 and other obvious readonly structs as readonly. (#1496),1,46,46,0,0,33275,0,61,61
3c34dbc328c296d76e976a061312e52cfaef8271,850f91c2e67679a825b49d3eefd96dea2cc2c153,,False,False,0.01093116,30,11/02/2018 20:15:02,26,11/02/2018 20:15:02,Correct spelling of ComputeWeightedAuc (#1509),1,1,1,0,0,566,0,4,4
75ea03d185c38300163d2892461063604987711e,3c34dbc328c296d76e976a061312e52cfaef8271,,False,False,0.15187497,10,11/02/2018 20:23:57,7,11/02/2018 20:23:57,Adding third party notice and license to all NuGets (#1486),1,3,3,0,0,99,13,13,0
098350f7bb1865bc3541d66c06c612f06237abdb,75ea03d185c38300163d2892461063604987711e,,False,True,0.99976265,51,11/02/2018 20:47:27,7,11/02/2018 20:47:27,fix to enable calibration in OVA (#1512),1,1,1,0,0,622,0,1,1
5364501cc08b0faee9d42c3fd230f2dd9b79c367,098350f7bb1865bc3541d66c06c612f06237abdb,,False,False,0.18885796,66,11/02/2018 21:24:18,7,11/02/2018 21:24:18,Always checks label in FFM trainer (#1499),1,1,1,0,0,531,-1,1,2
